instance,parent,issue_type,dead_names,missing_slots,visual_tier,sibling_group,lookdev_note
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_SandStoneWhiteBBrickDamage,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_SandStoneWhiteMBrickDamage,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_ScrollPaperTrim,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_SoilGroundA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneCleanPillarsA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneCleanTrimA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneCleanTrimB,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneCleanTrimC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneCleanTrimD,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneFloorMosaicTrimA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneFloorPolishedA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneFloorPolishedB,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneFloorPolishedC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneFloorPolishedTrimA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneGrayMossy,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_StoneTilePatternA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_TerracottaTile,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_TerracottaTileB,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WaterClean,/Game/EnvSandbox/Materials/Masters/M_Water_Master_Grand_v10_Upgrade.M_Water_Master_Grand_v10_Upgrade,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodBeam,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodBrightA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodBrownTrimA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodBrownTrimB,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodBrownTrimC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodHeartwoodAtlas,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodOldA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodOldVarnished,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodOrange,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodPaintedBlueA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodPaintedWhiteA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Atlantis/MI_WoodPlankA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_01,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_02,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_03,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_04,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_05,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_06,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_07,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_08,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_09,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_10,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_11,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_12,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_13,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_14,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/BlingVol3/MI_BlingVol3_15,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Character/MI_Character_Melusina_Accessory,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Character.M_Master_Toon_Character,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Character/MI_Character_Melusina_Cloth,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Character.M_Master_Toon_Character,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Character/MI_Character_Melusina_Eyes,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Character.M_Master_Toon_Character,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Character/MI_Character_Melusina_Hair,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Character.M_Master_Toon_Character,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Character/MI_Character_Melusina_Skin,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Character.M_Master_Toon_Character,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Brass_Engraved,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Brass_FiligreeGold,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Brass_HammeredPulse,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Brass_Iridescent,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Brass_PatinaAnimated,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Brass_VerdigrisBloom,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_CavernWeave,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_CherryBlossomWood,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_ChoirStone,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_CrystalCathedral,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_CymaticMarble,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_CymaticReactive,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,Albedo,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_DancingCrystals,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_EnchantedTome,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayAlabasterDrape,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayAquaLace,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayCelestialSilk,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayGildedRidge,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayLullabyFleece,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayMoonChiffon,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayNacreVeil,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FarawayNightVelvet,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FinalDreamweaver,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FractalCathedral,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FrostBloom,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_FrozenFracture,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GildedCoral,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GildedLoom,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GlitterCrystal,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GlitterGold,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GlitterHolographic,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GlitterIridescent,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GlitterRainbow,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_GoldenSpiralGrove,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_MoltenCore,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_PearlWeave,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SeaAbove_IslandParallaxStone,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SeaAbove_KelpCymaticSheen,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SeaAbove_MusicalWaterGeometry,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SeaAbove_ReefChladniCoral,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SeaAbove_TidepoolNacre,,ORPHAN,,,BACKGROUND,,Parent load failed - likely pink/missing
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SilkWaterfall,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SingingConstellations,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SingingSilk,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_SpiralMonument,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_StarlitAbyss,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_StarlitLoom,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissiveScale; IridescenceIntensity,,MID,,Dead overrides may cause unpredictable shading: EmissiveScale; IridescenceIntensity
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_TessellationSanctum,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Copernicus/MI_Copernicus_TwinklingGears,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
